Date,AAPL,ABBV,ABT,ACN,ADM,ADSK,AEP,AIG,AMD,AMGN,AMZN,BA,BAC,BAX,BKNG,BLK,BMY,BRK-B,C,CAT,CB,CI,CMCSA,COP,COST,CSCO,CTVA,CVX,D,DE,DHR,DIS,DOW,DUK,EBAY,EOG,F,GE,GILD,GM,GOOGL,GS,HAL,HD,HON,IBM,INTC,JCI,JPM,KMB,KO,LLY,LMT,LOW,MA,MCD,MDT,MET,META,MMM,MO,MRK,MSFT,NEM,NKE,NVDA,ORCL,OXY,PEP,PFE,PG,PNC,PSX,QCOM,ROP,RTX,SBUX,SCHW,SO,SPGI,SRE,STT,SYK,T,TEL,TGT,TJX,TMO,TRV,TSLA,UNH,UNP,UPS,V,VLO,VZ,WFC,WMT,XOM,YUM
2023-04-11,-0.007591141448789029,0.0006200968301910414,-0.003953580661402167,0.016508426846781443,0.016739435851942153,-0.001816900229436258,-0.0010587602765115278,0.0017609836118497313,-0.015186473886224738,0.002112406042142023,-0.022022120390757682,0.007306236615621131,0.02755896192202356,0.017073798742141877,-0.0023710370826400817,0.014943443517831945,-0.003557216521724804,0.00345472812587988,0.014617329508629151,0.023523463888075247,0.010457583787299995,0.01284703506350171,0.00392361362153637,0.007550790148941111,0.00976036831491589,-0.013832119130313902,0.010615350469109108,0.005526176266670291,0.0020704975942438253,0.009275794988475417,0.0013625786869524426,-0.003868718102421176,0.006808754158381225,0.0022192079466361037,0.002304107997207705,0.010883082108288367,0.011792274307491635,-0.004768942777191421,-0.0007262274798263135,-0.008956043248991907,-0.010240533597562385,0.007416473085827047,0.0193411636522145,0.008929549065546105,0.0026606165998708242,-0.004655494068677046,-0.005227654202999421,0.005500389235890468,0.004926115164828104,0.003097981056523258,-0.0017547114623580606,-0.008065381858912368,-0.017936568313560053,0.007808652328824328,0.011078847331410735,0.002466574580314518,0.009471699642751519,0.01076000818745304,-0.004190868297510919,0.017516531967472826,0.01325846250801943,-0.0010656184155832804,-0.022668501053215273,-0.022900886311621016,0.011401853577461374,-0.014866344903243345,0.0022396697891289286,0.0043690520683759,-0.001528136911710276,0.001437949046268372,-0.001987006766379862,0.0008999688036166464,0.014291271696649899,-0.0057928247274582345,0.005662020289560532,0.0010037837275433947,0.009547427958956023,-0.00019345017744354376,-0.002914778409079277,0.009090080763579644,-0.0034774755331385965,0.01616438608646753,0.007944813928271177,0.006132106567751983,0.003511824938835062,0.0034319739270405325,-0.0005103964736972166,0.003516932054637989,0.005212771552344009,0.012357047570192181,0.011238857594466856,0.002671850858102953,0.011510526311626412,0.008921055782685317,0.011917017530355789,0.0025412849023709327,0.019156208273243935,-0.002923308688322135,0.007071712195513724,0.003584803168149575
2023-04-12,-0.004353216186829156,0.006072632390655919,-0.007067653827612097,-0.005084044901667473,-0.003440230823748669,-0.02335926355396012,-0.0008480636318410895,0.00234364308996593,-0.018079304161561782,-0.007676026534741531,-0.020916697119598093,9.414569038401766e-05,-0.008011093125603885,-0.005129418064305558,-0.007488912180546259,-0.005540080455611607,0.0025702390139894504,0.00270951722302315,-0.005932043616440064,-0.00045333084985210714,0.005805752881765214,-0.021427694599503888,-0.019280885525998825,0.007306908705088988,-0.018650307930786814,-0.010074988140410857,0.014114492249247546,0.003545816846259875,-0.0032713261210883804,0.00934814282006724,0.000360116149276557,-0.024696207368428813,0.012457744941833049,0.0006040954100587914,-0.016551825107563145,0.005177572191442215,-0.015539924875369593,0.002023190722065138,-0.004603946288090688,-0.022310251229661793,-0.006739489644417174,0.008766920515350884,-0.004150578126344784,-0.011335364694104566,0.005411216301117072,-0.01441497313251372,-0.010200782620787718,0.012352087047415639,-0.0001555635834816771,0.005441659438268687,0.0017577958869494648,0.01376214971086398,0.0005329317005848822,-0.007797703719716886,-0.006453685245323859,0.002882312933654596,-0.0023456567612507584,-0.0018296656965471891,0.0007012622720896644,-0.0018170919463339485,-0.00576627917353234,0.011200821664779426,0.0023335247975375673,-0.004206751802130926,0.0029197419806288316,-0.02480763092112359,-0.0007448050183069821,0.007301338084975573,-0.0019681601421036587,-0.01005047626012412,0.002721092489369692,-0.021339249119989856,-0.004039103138985811,-0.026705693971051492,0.008593497308410747,0.018050551085648348,-0.001324012739378544,0.004061107665916497,0.0040371984700589,0.00257391275939467,-0.005169590758972387,-0.004708484956959191,-0.001480019575074376,0.0040626821302593985,-0.0027837240017546394,-0.035794326486566885,-0.020934436376743526,0.005152818460398834,0.0016710163948761014,-0.03346003653646468,0.0004223134011440699,-0.0008547084035219754,-0.013509947584840698,-0.002801399702912044,-0.021871128457311317,-0.006337052419061573,-0.004572137787052899,-0.004864348835366017,-0.0010402807263650837,0.003116361330869566
2023-04-13,0.034103584874945136,0.011250457570496364,0.015286728979837738,0.005321359100663781,0.0013562743759607532,0.016307692259079687,-0.003076609874189673,0.005845718811248846,-0.002599431261825602,0.0077754656221469265,0.046713683014299345,0.0058867854457853586,0.0028089177634151863,0.011952205917092673,0.03234063894315686,0.0071475807202376895,0.0068367562297309,0.011127007266977351,0.008098892218062925,0.005306118470487009,0.004467079363362547,0.011657690953260191,0.010892713917454389,0.014042480682113112,0.017451858279208032,0.013769632860188397,0.015051049966014363,0.013366906716420823,0.008118821571889923,0.0009103547335871376,0.017762207087036463,0.029609935412061583,0.0005274175725269448,-0.0027162049118316656,0.019401891857533826,-0.001605036527553949,-0.01657454360287558,0.0021253635996936193,0.013510212971562963,-0.0025994627071755927,0.026662929457067497,0.005722951876284688,0.006549690487403836,0.0058875920931162895,0.013817796964376461,-0.004978965589229278,0.0034353443464449906,0.0022661483138843863,0.003813241524690536,0.005339005231361105,0.007337660897321463,0.01652877302663769,0.008276954180609364,0.008509917941891931,0.021753413293344792,0.01321423717731185,0.009652221453370968,-0.003832677156153541,0.029673010378887588,0.01705471227046873,0.003122942688257524,0.01608808559614161,0.022399575326597754,0.026352936110985548,0.022399960858964896,-0.0012078234282735245,0.0175717992514397,-0.0010795834139464278,0.009969221642056603,0.0024174025785628217,0.004633786824367991,0.014285958904228346,0.002263453929384429,0.007150580725010958,6.773752413979928e-05,0.0015759642958164122,0.013162880250636722,-0.00828191689082558,0.004714238799309989,0.014819728826796164,0.0052614046907510925,0.007671708802466037,0.005205123708172055,0.009610684875904552,0.004944922848617139,-0.001467737221052423,0.006519086038343724,0.02033313938976855,-0.0036814445551585084,0.029688716127604264,0.009669963182785235,-0.004075974604414445,0.006057380274852253,0.021421233200456413,-0.004412018962023034,0.003061300096233399,0.011992925655487596,0.0010044526146040234,0.004686244509071624,0.020305997807169796
2023-04-14,-0.0021140753533948065,-0.006761242145991386,0.0033780428435670196,-0.021102879082437465,0.0070179384591719796,-0.008405042621387082,-0.015643263860581347,-0.0034869388995469874,-0.0036920007754494,-0.005726992582962831,0.001074224694457282,-0.05562053386259613,0.03361358658500957,-0.0030106292711936655,0.007693197892303827,0.030712914990739915,-0.0033952252386518778,0.005313637812513816,0.04778001029326728,0.009067553476585832,-0.021686845705753077,-0.017853628924215936,-0.002365453892235747,-0.004952230225631293,-0.013235950968506272,-0.005117981467853916,-0.009406838299093168,0.002033938145660663,-0.007368170820710396,0.007875626503684341,-0.010770012132455209,-0.009321683322723873,-0.007378828773764945,-0.015130031145985101,-0.0018346651808972547,0.0026382227369046163,0.004815459685326928,0.0120891456163017,-0.0032423708789723893,-0.0011584531704953438,0.013404033733253051,0.014422245518806331,-0.005323913868876207,0.00013693206026821336,0.0033182252589256667,0.0018765436113161726,-0.007469735510273745,-0.00017380225727936516,0.07550969391279638,-0.0009459262503397348,-0.001583490814681232,-0.0011192878301040654,-0.008432580153872493,0.003523857407461861,0.0075207357966808885,-0.00031127700756528043,-0.010785685955400193,0.014051526229490685,0.005173616829251548,-0.003579935076609808,0.0013342229488952917,-0.0023360828298331082,-0.012765717570478952,-0.029400244047275703,-0.003796508064985993,0.011147598067078546,0.0016744712017324748,-0.0044773502234487506,-0.004718651421467768,-0.006752054482654812,-0.005073634142046313,0.0036239142388367895,-9.39948681883962e-05,-0.008007701733259043,-0.005875675254124024,0.0,0.004486297320837052,-0.013983288816672546,-0.007176375519231004,-2.8898903607688098e-05,-0.011178554550632769,0.015480106560656237,0.000514348948412513,-0.0015030994356347582,-0.0006349891785679684,-0.013903413096748252,-0.0001295494587090218,-0.0038739084839738425,-0.027886904925569334,-0.004841279860318459,-0.027440321497818276,0.003082019182495177,0.009790532797903984,0.005715904257571625,-0.009539795755162506,-0.0025434459459610093,-0.0005042893571662876,-0.006756422929752204,0.0024185627069273075,0.0016337650748505794
2023-04-17,0.00012099893060080191,-0.0025373130412865708,0.005386717755147874,0.0026142379223965673,0.0050128408799918756,0.01248326636220165,0.00854051244325471,0.009331221282284696,-0.020490433279759857,-0.007719998403328376,0.0022436418178335416,0.016459233329654266,0.02879394862247242,-0.0018582679436744964,0.009883533132571731,0.01016863145276825,0.002129156167822277,0.01266659921887836,0.00262303317275836,0.006974384887499685,0.012411915901345827,-0.001659519977945445,0.0034247376088547554,-0.026636065570829315,0.005373503673798741,-0.005144470279649482,0.01030084722747504,-0.00881471730721084,0.012946636401498957,0.009412798743253958,0.01621159072618772,0.004004080002121491,0.007079717424788967,0.007886096280545596,0.005743067655683998,-0.006825251596214721,0.012779510788043513,0.0139352983255554,0.00759027427463832,0.0188460756764548,-0.026637262171074205,0.00819179975774631,-0.005649811714330766,0.010985809913117262,0.006664912827550218,-0.0024974146522934726,0.007839579692833887,0.012871649276829933,0.007929022792648066,0.009466247314604992,0.0065027634799741385,-0.006351308650440757,0.003381301363210243,0.013948022074064648,0.0008860347998520535,0.0011417412848759856,0.017470060882626814,0.01517644019938058,-0.011874183161933227,0.009549123214820154,0.009104875222353481,-0.002601702105143988,0.009296116938775745,-0.021203495204506373,0.0019056446035050634,0.00911889355285056,-0.0012537949064612697,-0.023883438343998975,0.005122455778260759,-0.00024255865438727042,0.0003310623672445612,0.03938514641151536,-0.022021446405714462,-0.00649155454858219,0.006842376112182524,0.014063914163716218,0.007816271818023024,0.0393932912131445,0.00556029632675914,0.0033059874014977897,0.012742426312744692,-0.09184049250551984,0.003496201427277912,-0.007024591789330015,0.006512167915403211,0.010559033241023252,0.0054409686429348625,-0.000407555304003937,0.01728328087047326,0.011026990735853115,-0.012583280894281179,0.007605999982302825,0.0021776991400872525,-0.0023076349641388827,-0.026998266862750753,0.006119367311824719,0.04187682967059292,0.0070044368075989905,-0.01163297119544926,0.016459252179218842
2023-04-18,0.007504850565277499,-0.009864723205598058,-0.003539867843824762,-7.165637620087928e-05,0.004258086361586866,0.0018265798216079432,-0.008789937035157402,0.010400525910083447,-0.0010014906479857144,-0.007981590289197316,-0.004282604839014548,0.01629028121629128,0.006256190143137497,-0.0034908446843883167,0.007709066439856693,-0.006200149634382757,-0.005240752267472892,0.002594262687923843,0.007848844863708848,-0.00017772311916774974,0.017557021631956493,0.003943367796283681,0.004725620753107229,-0.006249195502864846,0.00599251382162902,0.0005966870292326565,0.0031863381528198786,-0.0023403016669023557,-0.022494795573589355,0.013463666602904656,0.0015249130375039055,0.006281102012406059,-0.002108999219403218,-0.010161593346724729,0.00593882938537349,-0.014737486980736736,0.003943129304942117,0.01756744102373342,0.0017937488840102933,0.005407075870046629,-0.013871919129662902,-0.01698669989955115,0.01315814040717167,0.012017659231267519,-0.004700310332229174,-0.00031278088546626837,-0.009645299496603088,-0.0006869044844589611,0.011227933362491171,0.0007216403451990594,0.0015758193532362519,-0.006552946833855655,0.024038049569582665,0.01512206316885445,-0.001180471973420083,0.005530610826615101,-0.005723564594975583,-0.003737257667461913,-0.004432076770361504,-0.00477626807955378,0.015405098918673144,-0.0015651072035981484,-0.0014889574002524553,0.008046229544145023,0.00015844444265478153,0.02462778592440662,0.009206065752513704,0.000953398524705662,0.002060348288716707,-0.015298875989540939,0.0010594098489558057,-0.0026380840052487864,0.003752871892838572,-0.008543995626501322,-0.002709318477752687,0.015032493702927363,-0.003693153336956634,0.02330868421019261,0.0033174575837566778,0.009054218091758104,0.00671068441877698,0.030544929797490683,-0.006352970186009332,0.0015159028553124454,0.007969072825888324,-0.0018439302621677811,0.0019328752452381082,-0.006354198384129983,0.00420375895272862,-0.014595786064655836,-0.0017215305897207989,-0.002849450695170286,0.004294114441086849,0.0005141413421529961,-0.009275200819901075,-0.013177821946371737,0.013801533633915675,0.002206978333084697,0.019529355390609293,0.0035010749583965772
2023-04-19,0.006968244643595245,0.0101509867329177,0.0781564025020467,-0.000214091555282514,-0.007268541727755151,-0.004507467224128314,0.011571489102065957,0.013534189082531123,0.0017821749196356151,0.00048753670724765996,0.019550341547772243,0.0016317685110491809,-0.016361354439113684,0.01868277548720565,-0.00756479138477395,0.0017433402221103123,-0.005268421884084162,-0.004743888493849435,0.006389767931837431,-0.002442250070070262,0.013932321781079615,-0.013824341602465262,-0.0005225169984819367,0.0029538175038494874,-0.001750815130055594,-0.04512024710741114,-0.011434060997124074,0.0009381999433386579,0.0012203809741169191,-0.009881779665646517,-0.00538766698400317,-0.02159919324525028,-0.005988076623022476,0.010163195279685677,-0.0074931327919003365,-0.0016806202463673925,-0.04006279271134394,0.0056870558382606795,0.003938729907891458,-0.021228655458931822,-0.0030621669105806992,0.008924584356802212,0.006788364152488624,-0.006823827269469174,0.004468513650151662,-0.011425983156080566,-0.02136360128489445,0.011685882715999796,-0.0012730509552472125,-0.0023789743798392493,0.0018879187677647291,0.001513858884069963,-0.012464885554667071,0.0035078583237146965,0.0012894302299071292,0.0012372326599534578,0.039436731923845336,0.008155238613662519,-0.010050902526720251,-0.0017878530271564497,0.006935349530659218,-0.006096084633654075,0.00027737840424202354,-0.012279936727375707,-0.004278570613112209,0.009541901135501352,-0.006841666808620084,-0.00841279177663301,-0.0005952018667048087,-0.007644722636516943,0.00019827671031147354,0.028935517459983684,-0.011983473215088858,0.0015207295077499516,0.00303372718048478,-0.005446284278252889,-0.006950201473371331,0.028703662654088413,0.003169029473967022,-0.00039761827271378447,0.012626614246178613,0.005206887120098536,0.0288394449099183,-0.006054433488238087,0.003913902726894625,0.0006773734446787749,0.003215210424760473,-0.008446371392255014,0.06145345389689649,-0.020183393575926356,-0.03623539391411246,0.012683592481195882,0.009839307561659183,-0.004409341739836203,-0.021320020640889448,-0.008731522504825562,0.008836927106907977,0.0010677958279092792,-0.003164123889973669,-0.0033435198369421437
2023-04-20,-0.005846295525664624,0.003287764001896898,-0.017276723401742466,-0.015541150219284261,-0.011592538930782825,-0.009768000573834756,-0.00032071064531402627,-0.015610194797811006,0.001890128578282635,-0.011169263108920968,-0.0046980391066805405,-0.007091231559190003,-0.005322621055636079,-0.008482216969499357,-0.0057954588421255115,0.001639776171429519,-0.004723810830319697,0.0022594663858446218,-0.01984114147655991,-0.01059417360549697,-0.0026405154185333846,-0.0012494857572260543,-0.013594663429196241,-0.014060511929654962,0.019252913833354812,-0.030391291921077257,-0.005783218195186124,-0.004862993846514896,-0.0038308080162915426,-0.006135851355272726,-0.025200130758869177,-0.006886050532743826,-0.013111166625560222,-0.0018291936649007523,-0.007549703724447188,-0.004545381905369794,-0.02864155784460065,0.0073714512763587425,0.006895960769575771,-0.0300751083310572,0.010654662248060331,0.005402437825832829,-0.007036159782420115,0.005590928471735479,-0.005358623169977261,0.00031669098680997543,-0.009309626187103404,-0.004756328754213612,-0.0029033098958460846,0.005346665417870433,0.0043970126772139295,0.011714839200409166,-0.009209178223877346,0.0044533323732425245,0.005901228856014296,-0.0009267778551342865,-0.016260015021331453,-0.016178668927277484,-0.012192849310480813,-0.012726189281600964,-0.010116165993648951,0.00035059337469034446,-0.00811225078200628,-0.007874189694020872,-0.009708112818117898,-0.029608627845806645,-0.01022848912815677,-0.007043247114320805,0.0033024069369615994,-0.009691907317237014,0.0036660138613529014,-0.021578231440190665,-0.01756251660393715,0.0008436192640135509,0.0002933772472604179,-0.012008932054912824,-0.0010265052045687062,-0.027902751488248834,0.0028842917502753807,0.00249991869072419,-0.0066458127328841154,-0.003984676213642624,0.00932150226116013,-0.1040611117781246,-0.004990303183523892,-0.013722056753019074,0.013587742703852657,-0.02412414553526665,-0.018130025448898857,-0.09745828230593856,0.0025914687648980195,0.0029703560505893734,-0.005356315283637891,0.008728635408097984,-0.011655981967588214,-0.03652844209862127,-0.013494490934049641,0.0063996280360034685,-0.007978026526239135,0.002771193419540241
2023-04-21,-0.009781241823724418,0.004142305721557271,0.011871307517637764,0.002830567635471848,-0.006172726693970287,-0.0028257452398402494,0.004384451626268326,-0.01509376666164608,-0.018643882963005898,0.001642967221098246,0.03034391291745231,-0.010037165825112604,-0.0010033613075879355,0.047167683858793774,0.009982239470413878,-0.02217174965685409,0.013807119592825767,0.0015748849253043318,-0.007490113179272173,-0.00361880850426044,-0.013581203961163912,-0.014309246641061257,0.000264890219331404,-0.014646416055598244,0.0015229265249383506,0.00966064744812356,-0.006624532714187836,-0.004297703967443223,0.00873971477079638,-0.009375931269345439,0.017999526847355396,0.01529521226912145,-0.014901409594870851,0.0014254070564689858,-0.006224069812367894,-0.008033274977123361,-0.00505472056141576,-0.0025058283071830445,0.022198487912470588,0.0002981037303395606,0.001139796744134669,0.008709475715781512,-0.013876389250424448,0.004923671107759819,-0.003405418097026991,-0.004985781497805819,-0.018146536045853034,0.0003414100124612407,-0.0019173502097179496,0.017464735383297514,0.0014071948915801435,0.027827426242590603,-0.01640844819439602,0.0061022143591087374,0.0006400251102609555,0.0036425564746740413,0.026829515229733092,-0.010524603778993336,-0.0008449263371447246,-0.0023871890114592897,0.0034788868855233357,0.010510792731335039,-0.0012232787707007198,-0.005430225049678383,0.008678286035026517,0.0005532678185933282,0.0033744520321639104,-0.0025794399370439036,0.0004314673349183895,0.009033866195242712,0.03460401642803812,-0.01767516694576332,-0.010864356465267289,-0.00741736314129704,0.005009004200102751,-0.005736923100648994,0.010649142748901053,-0.00370375015458424,0.008080116435430051,-0.003372008905978996,-0.0008921888646984399,-0.01813565877797718,0.004766705331682886,0.03229474560067436,0.006190753406762672,0.011854074303666806,-0.008093988556723497,0.010160378104365764,0.0013389332385926878,0.012822849668400638,-0.0074671504093010155,-0.01850929153618064,0.0011796358574309718,-0.002344526292890614,-0.027002892223810138,0.003495630403186567,-0.010319041843899535,0.005034071213705582,0.003199694597083802,0.006036345855331637
2023-04-24,0.0018788107303666646,0.010282626410087703,-0.011284266502150642,0.003329328112410046,0.0037267203749271616,0.00901643584429479,0.003407248864323753,0.005237704109417818,-0.009725213246451037,0.002419453305657626,-0.007011967150520215,0.003022229560920353,-0.003682574014667872,0.002428800110249485,-0.002843153480325933,-0.00991275209787812,0.0007093948991783172,0.005303244509955007,0.0,0.014345913638511787,-0.0030814652670627662,0.015786183965991185,-0.014043625294419049,0.013592819344044882,0.010012981721830627,0.007654707693474094,0.0004877854780711566,0.013954427157492288,-0.0032923001105858996,0.003465273680845593,0.006091633069725155,0.0011047520083067308,0.009476901724678521,0.005489980438339481,0.017397242272854108,0.015940764532307306,0.029635793636829888,0.006431272420136969,0.0015015083511007443,0.022056702268954842,0.005312510908646706,0.006731777845209619,0.032035799702550216,0.005332499246400557,0.003570030365243282,-0.0026246328132721874,-0.021122211401409907,-0.0032418118819669273,0.0013519988851939946,0.006074649857492842,-0.001561366817524501,-0.0049060390727208025,-0.003377914427947326,0.0,-0.0013591320184825895,0.0039033890150435013,0.046191413325351593,0.003988748191362301,-0.0004696644441259945,0.005551249743987796,0.011267673290783264,0.004940473817083735,-0.013962718347504732,0.008399772476190837,0.012427348463107002,-0.002839199219420774,0.0030479538098600045,0.014384938694880889,0.0004854759516050855,-0.007460786429622113,0.0017942210666157532,0.007213501961261581,0.005392023092296361,-0.0034816946669553595,0.00527607645972572,0.0020536953276864,0.010167252782711689,-0.012639374024676409,0.006656535368405381,-0.011543212746344955,0.00669645708647626,-0.002173258122767807,-0.004941847561046209,-0.037870353476930796,-0.0010904451278906935,0.01085227571724623,0.0012748773492319287,0.004582891490386709,-0.002061251756768745,-0.015325895028073244,0.01058228534101846,0.007191314076076427,0.003278444746175113,-0.005511639069525787,0.003092936359000431,-0.005895147345279073,0.0050919773734654505,0.006788314298998399,0.01887758766623815,0.004120487667653716
